id,ean13,description,unit_id,number,brand,category_id
270,"7790520009319","Limpiador Liquido Harmony Mr Musculo x 900 Cc",3,0.93,"MR. MUSCULO GLADE",\N
271,"0079400052919","Desodorante Antitranspirante Femenino en Crema Clinical Rexona x 48Gr",1,48,"REXONA",\N
272,"7500435023078","Detergente Esp Activa Naranja Magistral x 500 Cc",6,500,"MAGISTRAL",\N
273,"7798159716387","Agua Saborizada Nrnj Drzn C Gas Carrefour x 2 Lt",4,2,"CARREFOUR",\N
274,"7790790124293","Lentejas Secas Remojadas El Nihuil x 350 Gr",1,350,"EL NIHUIL",\N
275,"7790670050636","Medallon Light Congelado Paty Flowpack x 2 U",1,160,"PATY LIGHT",\N
276,"0000078934139","Desodorante Antitranspirante Roll On Anti Bacterial Men Rexona x 50 Cc",6,50,"REXONA",\N
277,"7798062542332","Agua Saborizada Cero Ftos Rojos S G Levite X2.25 L",4,2.32,"VILLA DEL SUR LEVITE CERO",\N
278,"7622300856427","Jugo en Polvo Limonada Clight x 7.5 Grs",1,7.5,"CLIGHT",\N
279,"7790290000233","Fernet Vittone x 450 Cc",6,450,"VITTONE",\N
280,"7798108344487","Huevo Blanco Carton Carrefour x 6 Uni",5,6,"CARREFOUR",\N
281,"7791100000023","Azucar Blanca Comun Tipo A Changuito x 500 Grs",1,500,"CHANGUITO",\N
282,"7791290010734","Jabon en Pan Multiaccion Regular Ala x 200 Grs",1,200,"ALA DIRECT APPLICATI",\N
283,"7791274196843","Alcohol Gel P Pcio A Bact",6,300,"PRIMER PRECIO",\N
284,"7791249445617","Caramelos Halls Cherry Pak 3 Un",5,3,"HALLS",\N
285,"7796373002156","Esencia de Vainilla La Parmesana Botella x 110 Cc",6,110,"LA PARMESANA",\N
286,"7500435012072","Acondicionador Restauracion Max Pro V Pantene x 200 Ml",6,200,"PANTENE",\N
287,"7790499000461","Palmitos Enteros La Banda x 800 Gr",1,800,"LA BANDA",\N
288,"7794000594159","Caldo de Verduras Light Sobres Knorr x 5 Uni",1,15,"KNORR",\N
289,"7790895003950","Agua Mineral con Gas Bonaqua Pet x 1.5 Lt",4,1.5,"BONAQUA",\N
290,"7622300742584","Alfajor de Chocolate Terrabusi x",1,1199,"TERRABUSI",\N
291,"7790900011208","Escarbadientes Iberia 1 Paquete x 50 Un",5,50,"IBERIA",\N
292,"7791813423652","Agua Saborizada Naranchelo Pet H2Oh x 2.25 Lt",4,2.25,"H2OH!",\N
293,"7790072001038","Sal Fina Salero Celusal x 500 Grs",1,500,"CELUSAL",\N
294,"7798164280019","Agua Mineral Natural sin Gas Agua de las Misiones x 500 Ml",2,500,"AGUA DE LAS MISIONES",\N
295,"7790070411976","Oblea de Arroz Gallo X5X20Gr",1,20,"SIN MARCA",\N
296,"7794820012413","Yogur Entero con Trozos de Frutilla Plus Milkaut x 150 Gr",1,150,"MILKAUT",\N
297,"7791293022529","Antitranspirante Aero Quantum Rexona x 150 Cc",1,90,"REXONA AEROSOL",\N
298,"7798095171349","Energizante V Energy Blue Lata x 250 Cc",2,250,"V ENERGY",\N
299,"7792390620120","Capelettini Giacomo Verdura Vit E 500Gr x 0.50 Kg",3,0.5,"GIACOMO",\N
300,"7793817000631","Confitura Rosa Mosqueta Frasco Cabana Mico x 450 Gr",5,1,"CABANA MICO",\N
301,"7790550000218","Te en Saquitos Big Ben x 50 Un",1,100,"BIG BEN",\N
302,"7798153810517","Cacao en Polvo con Vitamina Toddy x 800 Gr",1,800,"TODDY",\N
303,"7791519002113","Preservativos Prime con Gel Ooh Caja x 6 Un",5,6,"PRIME",\N
304,"7506309877563","Acondicionador Hidrat Balanceada Pantene x 200 Cc",2,200,"PANTENE",\N
305,"7622300865566","Gelatina Royal Durazno x 40.00 Gr",1,40,"ROYAL",\N
306,"7790070960627","Alfajor Chocoarroz Marroc Caja x 132 Gr",1,132,"CHOCOARROZ",\N
307,"7792900092911","Esencia para Cocinar Dos Anclas Vainilla x 100.00 Gr",1,100,"DOS ANCLAS",\N
308,"7793253000882","Limpiador Liquido Primavera Libre Enjuague Poett x 4 Lt",3,4.11,"POETT",\N
309,"7790310004296","Chizitos Pehuamar Maicitos con Queso Horneados x 140.00 Gr",1,140,"PEHUAMAR",\N
310,"7792840003367","Cocina Limpieza Profunda Fibra X2 Scotch Brite Fibras x 0.01 Kg",3,0.01,"SCOTCH BRITE",\N
311,"7791675906539","Pepino Castell x 150 Gr",1,150,"CASTELL",\N
312,"7891000108819","Cafe Instantaneo Clasico Nescafe x 170 Gr",3,0.17,"NESCAFE",\N
313,"7793260000097","Esponja Infantil Bijou Esponja Infantil",5,1,"BIJOU",\N
314,"7791290010192","Skip Fib Intel Conc Caps Bld 3 Skip Liquido Skip Fiber Intelligent Concentrado x 35.00 Ml",2,35,"SKIP LIQUIDO",\N
315,"0000077919700","Bombon Mix Suelto Bon o Bon x 1 Un",5,1,"BON O BON",\N
316,"7793360000157","Pure de Tomate Salsati Tetra x 520 Gr",1,520,"SALSATI",\N
317,"7792590000173","Polvo para Bizcochuelo Caserita Vainilla Caja x 540 Gr",1,540,"CASERITA",\N
318,"7791337690820","Yogur Entero Firme Fortificado Frutilla Yogurisimo 4 x 125 Gr",1,500,"YOGURÍSIMO",\N
319,"7798105739071","Esmalte Uñas Ema Brillo x 8 Ml",2,8,"EMA",\N
320,"8076809529419","Fideos Spaghetti Integral Barilla x 500 Grs",5,1,"BARILLA",\N
321,"7793147569723","Cerveza Rubia x 330 Cc",6,330,"SCHNEIDER      ",\N
322,"7798038152749","Papel Higienico D H Rindemax Scott 4 x 30 Mt",5,4,"BTHDRY SCOTT",\N
323,"7795930000338","Agua S Gas Manzana Verde, Awafrut, 1650 Cc",6,1650,"AWAFRUT",\N
324,"7798142770020","Agua Mineral Natural Gota sin Gas x 500.00 Ml",2,500,"GOTA",\N
325,"7794640170164","Desodorante Antitranspirante Rollon Activ Protect x60Gr",1,60,"ETIQUET",\N
326,"7891962048871","Oblea Rellena Bauducco Vainilla Paq x 140 Gr",1,140,"BAUDUCCO",\N
327,"7798038152664","Pañuelos Kleenex Box 60 Un",5,60,"KLEENEX",\N
328,"7790580980801","Choclo Cremoso Amarillo Lata Arcor x 300 Gr",1,300,"ARCOR",\N
329,"7798053651449","Molinillo Indo Salmon Dill Frasco x 45 Gr",1,45,"INDO",\N
330,"7790315058706","Agua Mineral sin Gas Bajo Sodio Ser x 1.5 Lt",4,1.5,"SER",\N
331,"7791520082500","Fijador Tresemme Extra Firme Pomo x 419 Ml",2,419,"TRESEMME",\N
332,"7501001170080","Modelador para Cabello Pantene Crema Hidratante x 300Ml",2,300,"PANTENE",\N
333,"7790065000543","Film Adherente Rolopac Est 15 Mtr",7,15,"ROLOPAC",\N
334,"7790387014310","Yerba Mate Suave Origen Controlado Union x 1 Kg",3,1,"UNION",\N
335,"7794520412100","Mani Salado Krach-Itos Frito Paquete x 120 Gr",1,120,"KRANCH-ITOS",\N
336,"7790742100900","Crema de Leche Pasteurizada Fuente de Vitaminas A y E La Serenisima x 500 Cc",6,500,"LA SERENISIMA",\N
337,"7790132009158","Destapacañerias Plomero Botella x 1 Lt",4,1,"PLOMERO",\N
338,"7792900000060","Coco Rallado Dos Anclas Sobre x 40 Gr",1,40,"DOS ANCLAS",\N
339,"7790036001678","Agua Saborizada Mix Frutal Baggio x 1.5 Lt",6,1500,"BAGGIO FRESH",\N
340,"7793253506858","Poett Lavanda Aromatizante Poett Lavanda x 380.00 Gr",1,380,"POETT",\N
341,"0000077912732","Caramelos Halls Cherry Paquete x 28 Gr",1,28,"HALLS",\N
342,"7790639001914","Gaseosa Cunnington Pomelo Light x 1.5 Lt",4,1.5,"CUNNINGTON",\N
343,"7792850000066","Edulcorante Liquido C Sacarina Chuker Pet x 250 C",6,0,"CHUKER",\N
344,"7790040756809","Galletas Chocochips con Chips Sabor Chocolate x 135.00 Gr",1,135,"CHOCOCHIPS",\N
345,"7891962048864","Oblea Rellena Bauducco Fresa Paq x 140 Gr",1,140,"BAUDUCCO",\N
346,"7898587775120","Shampoo Oleo Nutricion Profunda Elvive x 200 Ml",2,200,"LOREAL PARIS ELVIVE",\N
347,"7702003469374","Aposito de Tela Curitas x 20 Un",5,20,"CURITAS",\N
348,"7793008000570","Mascara Shock Brillo 3D Issue 150 Issue 25 x 150.00 Gr",1,150,"ISSUE",\N
349,"7790895640438","Gaseosa Coca Cola Zero Pet x 3 Lt",4,3,"COCA COLA",\N
350,"7798152229952","Mermelada de Frutilla Frasco Carrefour x 454 Gr",1,454,"CARREFOUR",\N
351,"7791293032122","Acondicionador Sedal Hidrat. Anti-Nudos 650Ml",2,650,"SEDAL",\N
352,"7622201050757","Chocolate Caramel B0 Milka x 100 Gr",1,100,"MILKA",\N
353,"7793360108624","Jugo Liquido Bc La Campagnola Pera x 204.00 Gr",1,204,"BC LA CAMPAGNOLA",\N
354,"7791130001205","Detergente Liquido Todos Los Dias Woolite 900 Cc",6,900,"WOOLITE",\N
355,"7798124360720","Detergente Liquido Baja Espuma Ecovita Clasico x 1500.00 Ml",2,1500,"ECOVITA",\N
356,"7790080067637","Yogur Descremado Bebible Vainilla Sancor x 1 Lt",4,1,"SANCOR YOGS LIGHT",\N
357,"7622300990152","Chocolate Milka con Almendras Tab x 155 Grm",1,155,"MILKA",\N
358,"7899706118804","Acondicionador Fibralogy Elvive x 200 Cc",2,200,"LOREAL PARIS",\N
359,"7790895064340","Jugo Listo para Beber Manzana x 1.00 Ltr",4,1,"CEPITA",\N
360,"7791293031613","Shampoo Hidratacion Antinudos Sedal x 200 Cc",2,200,"SEDAL",\N
361,"7790117000200","Bolsa de Residuos Asurin 45 x 60 Paquete x 30 Un",5,30,"ASURIN",\N
362,"7790080038217","Leche Sancor Entera UAT Fortificante Vitamina A y D x 1000 Cc",1,1000,"SANCOR",\N
363,"7798159717544","Yerba Mate Carrefour Selection Caja x 500 Gr",1,500,"CARREFOUR",\N
364,"4005808305964","Antitranspirante Aero Silver Protect Nivea x 150Cc",2,150,"NIVEA",\N
365,"7792550700464","Fideos Celentano Nutri+ Nutregal 500 Gr",1,500,"NUTREGAL",\N
366,"7791293010885","Acondicionador Sedal Liso Perfecto x 350 Cc",6,350,"SIN MARCA",\N
367,"7792640001716","Acondicionador Brillo y Reparacion Capilatis Mineral Hear Therapy x 350.00 Gr",1,350,"CAPILATIS",\N
368,"7794000598898","Salsa Portuguesa Knorr x 340 Gr",1,340,"KNORR",\N
369,"7506339347272","Acondicionador Restauracion Maxpro V Pantene x 750",2,750,"PANTENE",\N
370,"7798159716493","Agua Saborizada Limon C Gas Carrefour x 600 Cc",2,600,"CARREFOUR",\N
371,"7792222004067","Caramelos Billiken Frut.Mast.",5,1738,"8 HERMANOS",\N
372,"7791241000432","Leche La Lacteo Entera Larga Vida con Calcio Fortificada y Vitamina A UAT x 1000 Cc",4,1,"LA LACTEO",\N
373,"7790828103344","Jabon en Pan Limp Clasica Gigante x 2Uni x 200 Grs",5,2,"GIGANTE",\N
374,"7790310005583","Papa Frita Lay S Maxx Panceta y Cebolla x 103.00 Gr",1,103,"LAY´S",\N
375,"0084380955549","Mermelada Chantaine Frasco x 325 Gr",1,325,"CHANTAINE",\N
376,"7790580262402","Caramelos Frutigelatin Moras Paquete x 500 Gr",1,500,"ARCOR",\N
377,"7790895000096","Agua Mineral sin Gas Kin Pet x 1.5 Lt",6,1500,"KIN",\N
378,"8001940003399","Guantes Vileda Fuerte Grande Bol x 2Uni",5,2,"VILEDA",\N
379,"7791520081213","Acondicionador Hidrat Profunda Tresemme x 400 Cc",3,5.39,"TRESEMME",\N
380,"7791520005127","Body Splash Veritas Pink x 100 Ml",2,100,"VERITAS",\N
381,"7794520025638","Cafe Molido Torrado Los 5 Hispanos Bolsa x 250 Grs",1,250,"LOS 5 HISPANOS",\N
382,"7798112960031","Queso Rallado x 40 Gr",1,40,"ROSALAT       ",\N
383,"7792129002418","Edulcorante Sobres C Sucralosa Equalsweet x 200 Gr",1,200,"EQUALSWEET SUCRALOSA",\N
384,"7791813423522","Gaseosa 7 UP Pet x 2.25 Lt",4,2,"7 UP",\N
385,"7790503000296","Aritos Dos Hermanos de Arroz S/ Cebolla Bolsa x 80 Gr",1,80,"DOS HNOS.",\N
386,"7793150000299","Limpiador Liquido Nh3 Frag. de Amor Botella x 1.8 Lt",4,1.8,"NH3",\N
387,"7506309863306","Acondicionador para Cabello Pantene Cn Reparacion Rejuv 400Mlx12It x 400.00 Ml",2,400,"PANTENE",\N
388,"7791130681414","Limpiador Harpic para Inodoros Floral Botella x 500 Ml",2,500,"HARPIC",\N
389,"7790045000860","Galletitas Dulces Granovita Nat: Granix Sabor Coco x 140.00 Gr",1,140,"GRANOVITA NAT: GRANIX",\N
390,"7791070000085","Papel Higienico H S Rinde Campanita 4 x 60 Mt",3,0.08,"CAMPANITA",\N
391,"7797330102377","Galleta Multicereal sin Sal Grandiet de Cereales Inflados x 100 Gr",1,100,"GRANDIET",\N
392,"7793126001466","Dulce Diet Artesanal Frutilla Patagonia Berries x 260 Gr",1,260,"PATAGONIA BERRIES",\N
393,"7792184003115","Galletita Soriano Triangulitos de Hojaldre x 200.00 Gr",1,200,"SORIANO",\N
394,"7792070001126","Aceituna Nucete Rellena con Pimiento Morron en Salmuera x 300.00 Gr",1,300,"NUCETE",\N
395,"7794000599123","Knorr Sabor Tom Ceb Mor 4X10X4 Knorr Tomate Cebolla Morron x 30.00 Gr",1,30,"KNORR",\N
396,"7791293024806","Jabon Antibac Total 24X Lifebuoy Total x 125.00 Gr",1,125,"LIFEBUOY",\N
397,"8411102017346","Ajos en Aceite con Curry Coquet Coquet Fra 230 Grm",1,230,"COQUET",\N
398,"7797222033413","Colines Grandes Tao Bolsa x 20 Un",5,20,"TAO",\N
399,"7702003469381","Curitas Transpiel Resistente al Agua Caja x 10 Un",5,10,"CURITAS",\N
400,"7798080520077","Aceite Oliva La Toscana Extra V x 500",5,1,"ACEITE OLIVA",\N
401,"7793180000016","Grisines Bammi Blancos Bolsa x 200 Gr",1,200,"BAMMI",\N
402,"7790790120332","Porotos El Nihuil x 350.00 Gr",1,350,"EL NIHUIL",\N
403,"7791866000589","Mayonesa Liviana Cada Dia x 950 Gr",1,950,"CADA DIA",\N
404,"7798061190336","Aceite Oliva Oliovita Extra Virgen Organico Botella x 500 Ml",2,500,"OLIOVITA",\N
405,"7790036001654","Agua Saborizada Citrus Baggio x 1.5 Lt",6,1500,"BAGGIO FRESH",\N
406,"7791130081689","Limpiador Espadol Dettol Baño Gat x 500 Ml",2,500,"ESPADOL",\N
407,"7791293029764","Acondicionador Control Caida Dove x 400 Cc",2,400,"DOVE",\N
408,"7790550000171","Cafe Molido Torrado Cabrales La Planta de Cafe x 1 Kg",1,1000,"CABRALES",\N
409,"7790203000374","Arroz Parbolizado Noble x 500 Gr",1,500,"NOBLE",\N
410,"7506295399544","Bandas Blanqueadoras 3D White Oral B x 1 Un",5,1,"ORAL B",\N
411,"7506309877693","Acondicionador para Cabello Pantene Cn Control Caida 400Mlx12It Arg x 400.00 Ml",2,400,"PANTENE",\N
412,"0000075026455","Desodorante Stick Nutritiv Rexona x 50 Gr",1,50,"REXONA",\N
413,"7791290785601","Jabon Liq.Ropa Conc. Doy Pack Skip 500 Cc",2,500,"SKIP LIQUIDO",\N
414,"7794626006968","Pañales Talle Xg Princesas C P Mega Huggies x 24Un",5,24,"DIAPER HUGGIES",\N
415,"7891010586492","Enjuague Bucal Listerine x 500 Ml",2,500,"LISTERINE",\N
416,"7793253385712","Esponja Vajilla Mortimer Bronce Inoxidable x 1.00 Pc",5,1,"MORTIMER",\N
417,"7790158022605","Aderezo Aleluya Mostaza Suave con Miel x 200.00 Gr",1,200,"ALELUYA",\N
418,"7798091450301","Agua Mineral Lagoa Sport sin Gas x 600.00 Cc",6,600,"LAGOA SPORT",\N
419,"7791293031446","Acondicionador Recuperacion Extrema Dove X200Cc",2,200,"DOVE",\N
420,"7798159719449","Mermelada Ciruela Frasco Selection Carrefour x 350 Gr",1,350,"CARREFOUR SELECTION",\N
421,"7798141714704","Crema Dental Doble Flour Carrefour x 90 Grs",1,90,"CARREFOUR",\N
422,"7790036119120","Jugo Puro Mocoreta Manzana x 1.50 Lt",4,1.5,"MOCORETA",\N
423,"7790580105938","Jugo en Polvo Naranja Dulce Arcor x 20 Grs",1,20,"ARCOR",\N
424,"7791293024769","Jabon Antibacterial 72X Lifebuoy Cream x 125.00 Gr",1,125,"LIFEBUOY",\N
425,"8004690101056","Fideos Nidi N5 La Molisana Est x 500 Gr",1,500,"LA MOLISANA",\N
426,"7790503001989","Arroz Doble Carolina Dos Hermanos x 500 Gr",1,500,"DOS HERMANOS",\N
427,"7792459002171","Escoba La Gauchita Veronna x 1.00 Pc",5,1,"LA GAUCHITA",\N
428,"7798053651296","Molinillo Indo al Ajillo Frasco x 45 Gr",1,45,"INDO",\N
429,"7790590000421","Paño para Pisos Gris Ranchera Premium Costurado Reforzado x 1.00 Un",5,1,"RANCHERA PREMIUM",\N
430,"7792592040078","Fideos Tirabuzon Light Mix Sabor Mairros x 300G",5,1,"NAN",\N
431,"7791520006827","Espuma de Afeitar Veritas Piel Sensible Aerosol x 214 Ml",2,214,"VERITAS",\N
432,"7791337046078","Postre de Chocolate Serenito Crash Pack 200 Gr",1,200,"SERENITO",\N
433,"7798175714572","(P) Colonia + Desodorante Xl Extra Large X 1 Uni",5,1,"XL",\N
434,"7792070000495","Aceituna Nucete Rellena con Pimiento Morron en Salmuera x 330.00 Gr",1,330,"NUCETE",\N
435,"7622300829087","Galletitas Boca de Dama Terrabusi x 160 Gr",1,160,"TERRABUSI",\N
436,"7793008012771","Coloracion Issue * 101 Platino Kit 5 Un",5,5,"ISSUE",\N
437,"7891010619442","Enjuague Menta Suave Listerine x 250 Ml",2,250,"LISTERINE",\N
438,"7798008381520","Guantes Patito Grande Bolsa x 2 Un",5,2,"PATITO",\N
439,"7790520017413","Insecticida Fuyi Aparato para Tabletas x 728.00 Cc",6,728,"FUYI",\N
440,"7791813423355","Gaseosa Pepsi Light Pet x 2.25 Lt",4,2.25,"PEPSI",\N
441,"7791290009554","Suavizante Concentrado Frutas Rojas Vivere Dp X450",2,450,"VIVERE",\N
442,"7790590000643","Franela Ranchera Doble Frizado 40 x 50Cm x 1 Un",5,1,"RANCHERA",\N
443,"7791293027722","Desodorante Aero Masc L Uomo Patrichs x 105 Cc",1,105,"PATRICHS",\N
444,"7793253000943","Desinfectantes para El Hogar Ayudin Ayudin Desinfectante Ads x 360.00 Gr",1,360,"AYUDIN",\N
445,"7790990990230","Jabon Liquido para Ropa con Suavizante Zorro x 3 L",4,3,"ZORRO",\N
446,"7790139004538","Aceto Casalta Frutos Rojos x 400 Ml",2,400,"CASALTA            ",\N
447,"7794770100208","Aceitunas Negras Yovinessa en Salmuera Sch x 100 Gr",1,100,"YOVINESSA",\N
448,"7790070411846","Arroz Doble Carolina en Bolsa Gallo x 500 Gr",3,0.51,"GALLO",\N
449,"3600522248811","Dermo Exp Laser Dia Mx Rnv Chp Loreal Paris x 50 Ml",2,50,"LOREAL PARIS",\N
450,"7798159718794","Galletitas Cracker Sandwich Light Carrefour x 330G",5,1,"NAN",\N
451,"7791290007482","Ala Mat Multiac Progress 24X80 Ala Matic Matic Multiaccion Progress x 800.00 Gr",1,800,"ALA MATIC",\N
452,"7506339399226","Pañales Talle P Supersec Pampers x 12 Uni",5,12,"PAMPERS",\N
453,"7790127000269","Aceituna Verde en Salmuera Vanoli Pouche x 180.00 Gr",1,180,"VANOLI",\N
454,"7790080020984","Queso Mozzarella Corazon Horma Sancor x 280 Gr",3,0.28,"SANCOR",\N
455,"7790520009500","Repelente Aerosol Extra Duracion Off x 165 Cc",3,0.19,"OFF",\N
456,"7793940170003","Crema de Leche Vitamina A y E La Serenisima x 200 Cc",6,200,"LA SERENISIMA",\N
457,"7791290011908","Jabon en Polvo B E Remueve Manchas Sol Ala x 800 G",1,800,"ALA",\N
458,"7790950129014","Limonada Sabor Frambuesa Sauco Terma x 1.3 Lt",4,1.3,"TERMA",\N
459,"7795646163051","Desodorante Aero Fruity Rhythm Adidas x 150 Cc",2,150,"ADIDAS",\N
460,"7501059273276","Cafe en Capsula Cappuccino Nescafe x 0.20 Kg",3,0.2,"NESCAFE",\N
461,"7790828104211","Acondicionador C Extra Seda Color Lum Duc X350Cc",6,350,"DUC",\N
463,"7790580509408","Mermelada de Damasco Frasco Arcor x 454 Gr",1,454,"ARCOR",\N
464,"0040000017325","Mani con Chocolate M & M Doypack x 150 Gr",1,150,"M & M",\N
465,"7506309864778","Antitranspirante Aero Vip Old Spice x 93 Grs",1,93,"OLD SPICE",\N
466,"7791290010055","Jabon Liquido Perfect Results Skip Bot x 3 Lt",2,3000,"SKIP LIQUIDO",\N
467,"7791293016481","Acondicionador Suave Frutos Rojos x 930 Cc",6,930,"SIN MARCA",\N
468,"7790339001504","Escobillon Fiorentina Basico Grande Paquete x 1 Un",5,1,"FIORENTINA",\N
469,"7798094344232","Chocolate Lacasa Amargo Tab 120 Grm",1,110,"LA CASA",\N
470,"7798090320353","Cafe Tostado Cafe Martinez Tipo Italiano x 250.00 Gr",1,250,"CAFE MARTINEZ",\N
471,"3083680003766","Arvejas y Zanahorias en Lata Bonduelle x 400 Gr",1,400,"BONDUELLE",\N
472,"7790990992647","Jabon Polvo Baja Espuma C Perlas Bio Zorro x 5 Kg",1,5000,"ZORRO",\N
473,"7793253011062","Aromatizante de Ambientes en Aeroso Poett Bosques de Bambu x 284.40 Gr",1,284.4,"POETT",\N
474,"7791905001621","Jabon en Polvo Baja Espuma Querubin x 800 Grs",1,800,"QUERUBIN",\N
475,"7791969028831","Antitranspirante Aero Aqua Cool Nivea x 150 Cc",2,150,"NIVEA",\N
476,"7790990572184","Jabon en Panela Maxima Blancura Gran Federal x 150 Gr",1,150,"GRAN FEDERAL",\N
477,"7790310004715","Pellet 3 D S Mega Queso x 160.00 Gr",1,160,"3 D´S",\N
478,"7798008290679","Te Dulces Suenos Ensobrado Saint Gottard x 20 Un",5,20,"SAINT GOTTARD",\N
479,"7790520016324","Limpiador Liquido Pino Lysoform x 900 Cc",6,900,"LYSOFORM",\N
480,"7790990587409","Jabon Tocador Campos Verdes Silencio Zen Paquete x 360 Gr",1,360,"CAMPOS VERDES",\N
481,"7798105739194","Esmalte Uñas Ema Negro x 8 Ml",2,8,"EMA",\N
482,"7791828006208","Papel Higienico Sweety Extra Bco Doble Hoja 30 Mt x 4 Un",5,4,"SWEETY",\N
483,"7797222004482","Gorro para Ducha Tao Bolsa x 1 Un",5,1,"TAO",\N
484,"7791376001007","Galletitas Anillos Dulce de Leche Gold Mundo X250G",1,250,"GOLD MUNDO",\N
485,"7798124360805","Ecovita Ropa Fina Deterg.Liq.Doy Pack 450 M",4,0.45,"ECOVITA",\N
486,"7793008013914","Coloracion Issue 3D Gloss N9.3 Caja x 1 Un",5,1,"ISSUE",\N
487,"7790990586990","Jabon de Tocador Encanto Marino Limol x 270.00 Gr",1,270,"LIMOL",\N
488,"7798096056249","Jabon Liquido Cremoso Spa X320 Cc",6,320,"SPA",\N
489,"7797470004838","Atun Desmenuzado en Aceite El Dique x 170 Gr",1,170,"EL DIQUE           ",\N
490,"8000139910197","Fideos Rigatoni Garofalo x 500 Grs",5,1,"GAROFALO",\N
491,"7791675304007","Aceitunas Verdes Castell Rellenas Doypack x 300 Gr",1,300,"CASTELL",\N
492,"7798024397079","Alcohol en Gel La Anonima x 95 Gr",1,95,"LA ANONIMA",\N
493,"7794440005284","Paño Multiuso Virulana Antibact. Ultra Twist x 1 Un",5,1,"VIRULANA",\N
494,"3086123315150","Cartucho Bic Flex 4 Blister 4 Un",5,4,"BIC",\N
495,"7794770101908","Pickles Yovinesa Doypack x 250 Gr",3,0.25,"YOVINESSA",\N
496,"7798062541939","Agua Saborizada Citrus C Gas We Pet x 2.25 Lt",4,2.27,"SER",\N
497,"7798152225794","Te Hierbas Digestivas Carrefour Selection x 20 Un",5,20,"CARREFOUR SELECTION",\N
498,"7790080068573","Yogur Entero Bebible Pera Manzana Sancor Yogs x 1Lt",4,1,"SANCOR YOGS",\N
499,"7798159717223","Fideos Semolados Guiseros Codo Carrefour Rojo x 500 Gr",1,500,"CARREFOUR",\N
500,"7794000597525","Caldo de Gallina Cubos C Recetas Knorr x 12 Uni",1,114,"KNORR",\N
501,"7798038152824","Pañuelos Kleenex Music 75 Un",5,75,"KLEENEX",\N
502,"7798159716578","Fideos Cabello de Angel Carrefour x 500 Gr",1,500,"CARREFOUR",\N
503,"7622300742973","Galletitas Terrabusi Tita x 90.00 Gr",1,90,"TERRABUSI",\N
504,"7790520014528","Glade Toque Rep. Spa 9 Grs.",1,9,"GLADE",\N
505,"7896419500193","Cafe Tostado Molido Intermezzo Segafredo x 250 Gr",1,250,"SEGAFREDO",\N
506,"7790202001105","Atun al Natural sin Sal Pennisi x 170 Gr",1,170,"PENNISI",\N
507,"7793970551247","Acondicionador x 200 Ml Babelito Ninguna x 200.00 Ml",2,200,"BABELITO",\N
508,"7791293029511","Shampoo Oleo Nutricion Dove x 200 Ml",2,200,"DOVE",\N
509,"7798062542004","Agua Saborizada Lemon C Gas We Pet x 500 Cc",4,0.5,"SER",\N
511,"7792799000912","Agua Mineral sin Gas Nestle Pet x 2 Lt",4,2,"NESTLÉ PUREZA VITAL",\N
512,"7794710004016","Manteca Veronica x 100 Gr",1,100,"VERONICA",\N
513,"7792640007619","Acondicionador Capilatis No Frizz X410Ml (S)",2,410,"CAPILATIS",\N
514,"7791905002710","Liquido Limpiador Antibacterial Querubin x 4 Lt",4,4,"QUERUBÍN",\N
